customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1793,0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,3.084200921541599,4.290459441148391,0
5319,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,3.027715319407042,4.239166146760841,0
1663,1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,1,3.013080911888604,6.743175403664339,0
6486,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,3.8066624897703196,3.8066624897703196,0
2375,0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,4.558078578454241,8.365521104006048,0
385,1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,3.292126286607793,4.912654885736052,1
503,1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,0,4.036891987474015,7.24533404602983,1
3165,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,4.257738109130536,4.257738109130536,1
1438,0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,4.335982696172475,7.230852756654873,0
2057,0,0,0,0,10,1,2,1,0,0,2,0,2,2,0,1,2,4.6210435351443815,6.967155622263585,1
1576,0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,0,4.276666119016055,8.386446489367994,0
3409,0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,4.465908118654584,4.465908118654584,1
4809,0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,4.681668156960816,8.663282897288132,1
6287,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,3.100092288878234,3.971234865059992,0
4672,1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,3,4.127940511650616,7.610555716570221,0
2467,1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,3.4210000089583352,4.387635873438392,1
2253,0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,4.393831680123644,7.911433983591508,0
1447,0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,3.0301337002713233,5.578408198303997,0
4339,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,3.0587070727153796,5.621849091893515,0
3347,1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,4.109233174715851,7.943658483183582,1
168,1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,3.232778730037192,6.290642784698189,0
1163,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,3.0325462466767075,6.856356715896137,0
3009,1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,3.937690752176724,6.742644758918536,0
6063,0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,2,4.570578741218473,8.473136805219317,1
6813,1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,2,3.9367156180185177,8.005850767465367,0
257,0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,4.458408804592688,8.682436406675441,0
3451,1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,2,3.751854253275325,6.156131168663216,1
1864,1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,3.9636662385799846,6.264350190317006,0
2474,1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,3.2188758248682006,5.600826473242987,0
5590,1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,4.623501142672815,8.464003362902119,1
5688,0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,4.108411819433536,7.758974014112577,0
1119,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,3.2752561583043085,7.490333961411227,0
377,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,3.214867803470662,7.394738928262557,0
5877,0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,3.224857896545748,6.686235408784025,0
6997,1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,4.33990170837321,8.529487308109715,0
72,1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,3.7184382563554808,7.279180894866777,1
4367,1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,0,2,4.448516375942715,8.356049786039481,1
5008,0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,3,3.948354934675536,6.147613229597914,0
1007,1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,4.528289141652134,8.440052934221871,0
6605,0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,4.604169685654508,8.830484529374438,0
1115,1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,4.454347296253507,4.454347296253507,0
1321,0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,4.381401439279963,7.005653017258597,1
48,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,3.8133070324889884,3.8133070324889884,0
3348,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,3.054001181677967,3.054001181677967,1
3790,0,0,0,0,52,1,2,1,0,2,0,0,0,0,1,1,3,4.396915247167632,8.366044667273176,0
583,1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,4.12552017969055,6.028519455058993,0
1326,1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,3.5610460826040513,5.551407994230199,0
5144,0,1,0,0,47,1,2,1,0,2,2,0,0,0,0,1,0,4.456670177669648,8.286609531004332,1
4353,0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,4.4790399088438795,7.729779286462969,0
2167,1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,2,4.012772908528289,7.168425802187068,0
6675,1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,3,3.0007198150650303,7.146654062240853,0
3666,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,4.7340030578310595,9.011108640708287,0
3623,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,3.0421386463681466,4.098502572370764,0
6012,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,3.0204248861443626,7.046516721023712,0
4691,1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,4.197953544841121,8.380812027763055,0
6567,0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,4.379523504455763,7.604446173165448,0
41,0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,4.37197629882038,7.640099133944896,0
4217,1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,4.665794807804526,8.937317000533062,0
5692,0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,4.502583597212991,6.1904178596209745,0
1528,1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,3.075005454448499,7.106155216405431,0
1241,1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,4.244200317766478,7.256438372991317,0
937,1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,4.3776420363560575,6.182704549409183,0
4301,1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,3,3.248434627109745,7.119311961044427,0
1232,0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,3.0325462466767075,7.179765182039622,0
4110,1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,4.500920164614292,8.633962379969956,0
5945,0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,4.450852825603734,8.730068201253648,0
3,1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,4.59511985013459,7.121938808924836,1
2932,1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,2,4.558602550171757,6.2128064764755635,1
4596,1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,4.663439094112067,5.688499617791684,1
6972,0,1,1,0,26,1,2,1,0,2,2,0,0,2,0,1,2,4.552296696381023,7.775926621667013,1
2032,1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,4.109233174715851,6.671209821977736,0
6617,0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,3.0421386463681466,6.629891515467694,0
3823,0,1,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,4.442651256490317,6.420646181833463,1
7016,1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,4.699570861409576,8.195940546991709,0
3297,1,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,3,3.543853682063679,6.312369816204687,0
6827,1,0,1,1,56,1,0,1,0,2,2,2,0,0,1,1,3,4.464182492687114,8.475287276332946,0
2014,0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,3.5793435670456293,7.145353851265932,0
5132,0,0,1,0,9,0,1,0,0,0,2,0,2,2,0,1,2,3.907010463604602,6.094021135433074,1
1492,1,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,4.4526015873434845,4.4526015873434845,1
4243,1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,4.054390246715068,6.485932104261154,1
5965,0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,4.56746831880408,8.624872017714097,0
4435,0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,4.316153890523174,8.058817692651166,1
5628,0,0,1,1,33,1,2,2,1,1,1,1,1,1,2,1,3,3.2386784521643803,6.608405401662674,1
976,1,0,1,0,70,1,0,1,2,2,0,2,0,0,2,0,0,4.449685283147696,8.649483814604627,0
6181,0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,3.827553848801696,8.03474444191656,0
1975,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,3.246490991901174,3.246490991901174,0
4103,0,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,1,4.618086411254637,8.172559742514318,0
3083,0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,3.2752561583043085,4.44500143383527,0
4876,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,3.9454577815143836,3.9454577815143836,0
5236,1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,1,4.02535169073515,7.061805953809062,0
5093,1,0,1,1,72,1,0,0,2,2,0,2,2,0,2,0,0,4.239886867512759,8.488042405924537,0
2538,0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,4.509760001183433,7.940192151975948,1
4872,1,1,1,0,18,1,0,1,0,0,0,0,0,2,0,0,2,4.376385754783795,7.260979275244611,1
4858,1,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,0,4.026244149518169,6.412064542800416,0
1880,0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,1,3.0349529867072724,6.465133326477619,0
2047,0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,2,4.4479314095616,8.509191261197179,0
1383,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,3.6082115510464816,3.6082115510464816,0
2696,1,0,1,0,16,1,0,1,2,2,0,0,0,0,0,0,0,4.403665809777363,7.187127923562777,0
5089,1,0,1,1,22,1,2,0,0,0,2,2,2,2,1,1,3,4.3776420363560575,7.417430240990732,0
6877,0,0,1,1,49,1,0,0,2,0,2,2,0,0,0,0,0,4.139158578011894,8.014715956012418,0
4224,1,0,1,1,36,1,0,0,2,0,2,0,0,2,1,1,1,4.169761201506855,7.6914284862414535,0
5681,1,0,1,0,42,1,2,1,0,2,2,2,0,2,0,1,2,4.609660091260944,8.32822157188838,1
3645,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,3.265759410767051,4.639571612705423,1
6365,0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,0,3,4.318154558079471,6.772679837785048,1
3261,0,0,0,0,31,1,0,1,2,0,2,2,0,0,0,0,2,4.484131857611035,7.910315446008468,0
3415,1,0,1,0,5,1,2,1,2,0,0,0,0,2,0,1,2,4.501474949649326,6.026469656306673,0
6893,1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,1,3.044522437723423,7.226354454068639,0
910,0,1,0,0,15,1,2,0,0,0,0,2,0,0,0,0,1,4.02535169073515,6.630815303062258,1
1596,1,0,0,0,64,1,2,1,0,2,2,0,2,2,2,1,0,4.657762636107262,8.808914594775409,0
5034,1,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,1,3.0469005601283903,5.391352232515226,0
1044,1,0,1,1,7,1,0,1,0,2,0,2,2,0,0,1,2,4.5081084731449605,6.413131034554154,1
4897,1,0,0,0,29,0,1,0,0,2,0,2,0,0,0,0,2,3.563882963939251,6.9134888108298975,0
530,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,0,3.075005454448499,7.0269595264606135,0
146,0,0,0,0,46,1,2,1,2,2,0,0,0,0,0,0,3,4.445588116163626,8.255464724786458,0
1839,1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,0,3.027715319407042,6.88653164253051,0
5006,0,0,0,0,17,1,0,0,2,2,0,2,2,2,1,0,1,4.392595586023115,7.235871270662697,0
6042,0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,3.054001181677967,6.616132117297094,0
2605,1,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,3,3.0349529867072724,5.722277057292366,0
121,0,0,0,0,22,0,1,0,0,2,0,0,2,2,0,1,2,3.9386649363745674,7.002929085851732,0
6474,1,0,1,0,14,1,2,1,0,0,0,0,0,2,0,1,2,4.456089962973938,7.038958964597482,1
2503,0,0,1,0,57,1,2,0,0,2,2,2,2,0,1,0,0,4.3254562831854875,8.382506846376582,0
3732,1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,1,4.383899879055562,6.719858207854997,0
757,0,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,3.0610517396746335,3.0610517396746335,0
4835,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,3.093312601892855,5.572344128176816,0
3945,1,1,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,4.560172820057356,5.636751962196981,1
1019,1,0,0,1,36,1,0,1,0,2,0,0,2,2,0,1,2,4.5612182984589085,8.164367970632252,0
5716,1,0,0,0,16,1,0,1,2,0,0,0,2,2,0,1,2,4.55650501400681,7.302664873150785,1
470,1,0,1,1,65,1,2,0,2,2,2,0,0,2,1,0,1,4.296604902619887,8.4456649657763,1
1409,1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,4.330075229041782,5.028802598051705,0
6795,0,0,0,0,42,1,2,1,2,0,2,0,2,2,0,1,2,4.665324108807838,8.389757468106554,1
1486,1,0,1,1,72,1,0,1,2,2,2,2,2,2,2,0,0,4.726945242914012,8.991450261941589,0
4006,1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,0,0,3.0373539482448106,7.13461192820823,0
2413,0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,4.5081084731449605,6.316532718144117,0
302,1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,1,3,3.0469005601283903,6.9440872082295275,0
4779,1,0,0,0,35,1,2,1,2,0,2,2,2,2,2,1,2,4.70002571700077,8.3006527912356,0
6677,1,0,0,1,52,1,0,2,1,1,1,1,1,1,1,0,1,3.027715319407042,6.834539216650878,0
3044,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,3.254242968705492,3.254242968705492,0
2615,1,0,1,0,6,1,2,1,0,0,0,0,2,0,0,1,2,4.429029488269218,6.133940195354737,1
2654,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,4.545420181582317,8.780656851327029,0
4785,0,0,1,1,67,1,0,1,2,2,2,0,0,0,1,0,0,4.4520190064939165,8.63039686891009,0
2747,1,1,0,0,60,1,2,0,2,2,0,0,0,2,1,1,2,4.287028906051602,8.38378750517605,0
941,1,0,1,1,23,0,1,0,0,0,0,2,0,0,0,1,0,3.4452142670789296,6.52172508351258,0
1876,1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,4.02266952551521,7.692888940154456,0
3097,1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,1,3,3.0204248861443626,5.483759050678235,0
4707,1,1,1,0,53,1,2,1,0,2,2,0,2,2,0,1,2,4.652530757347929,8.610045808430854,1
2412,1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,3.2268439945173775,6.413540921021343,0
4178,0,0,1,1,37,1,0,2,1,1,1,1,1,1,0,0,2,3.013080911888604,6.529053808143187,0
4022,0,0,1,1,5,1,0,1,0,2,0,0,0,2,0,1,2,4.437934266612178,6.004380772374528,1
4014,0,1,1,0,50,1,2,1,0,0,0,2,2,2,1,1,2,4.621535540074356,8.554633474390082,0
652,0,0,0,0,54,1,0,1,0,0,2,0,2,2,1,1,1,4.554928969551344,8.529497185872401,0
1597,0,0,0,0,3,1,0,1,2,0,0,0,0,0,0,1,2,4.3247946887187485,5.458095042240426,0
2968,1,0,0,0,68,1,2,1,0,2,2,2,2,2,1,0,2,4.695467823968872,8.878713378184818,1
3116,1,0,0,0,5,1,0,0,0,0,2,2,0,0,0,0,2,4.04567939024082,5.678293711889035,0
6249,1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,3,3.0610517396746335,6.537777963803526,0
299,0,0,0,0,41,1,2,0,0,2,2,0,2,2,1,1,2,4.401216329067023,8.090984413370126,0
16,0,0,1,1,34,0,1,0,2,0,2,2,2,2,1,0,3,4.131158535344817,7.597998246394693,0
2634,0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,3.065724645374026,5.543222409643759,0
3536,0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,2.990719731730447,5.85406855366702,0
3281,0,1,0,0,51,1,0,2,1,1,1,1,1,1,2,0,1,3.0252910757955354,6.876161407390958,0
3586,0,0,1,0,3,1,2,1,0,2,0,0,0,2,0,1,1,4.52720864451838,5.496963286261846,1
1998,0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,3.832979798087693,7.519095696837992,0
3337,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,0,1,3.017982882488811,5.4514675460417115,0
3445,1,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,3.2752561583043085,6.697342842021657,0
1266,1,0,1,0,12,1,0,1,2,0,0,2,0,0,0,0,0,4.404888303817144,6.765557873272337,1
6828,1,0,0,0,4,1,0,1,2,2,0,2,0,2,0,1,3,4.563305981889393,5.890400344620961,0
1365,0,0,0,0,43,0,1,0,0,0,2,0,2,2,0,1,0,3.9130225057612296,7.638776111970164,1
176,0,1,1,1,12,0,1,0,0,0,0,2,0,0,0,1,3,3.4111477125153233,5.877455630496114,0
6407,1,1,1,0,68,1,2,1,0,2,2,0,2,2,0,1,2,4.666265285347902,8.89571866426845,1
4664,1,1,0,0,25,1,2,1,0,2,0,0,2,0,0,1,2,4.499253960396542,7.737267334062599,1
5214,0,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,3.056356895370426,4.868687631440574,0
6921,1,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,2,4.717158687936139,8.921691165334195,1
5671,0,0,1,0,53,1,0,1,2,2,2,2,2,2,1,0,2,4.7140245909001735,8.671886581092718,0
5325,1,1,0,0,63,1,2,1,2,2,2,0,2,2,0,1,0,4.704110133842995,8.858290430491598,0
1065,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,0,4.746669748261791,8.95220415669834,1
3996,1,1,1,0,27,0,1,0,0,0,0,0,0,2,0,0,0,3.624340932976365,6.940222469119639,1
354,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,4.273187854639731,4.273187854639731,1
2342,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,3.0421386463681466,4.7059200890882344,0
3326,0,1,1,0,37,1,0,2,1,1,1,1,1,1,1,0,3,3.0252910757955354,6.5913993459457485,0
4479,1,0,0,0,3,0,1,0,0,0,2,0,2,0,0,1,3,3.717223927123079,4.880906187421472,1
1147,0,0,0,1,12,1,2,1,0,0,0,0,0,0,0,1,2,4.351567427189173,6.795705775173514,0
3120,0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,1,3.0252910757955354,6.638698670653521,0
2051,0,0,0,0,9,1,0,1,0,0,2,0,0,2,0,1,1,4.457829598089382,6.662366118720607,0
485,1,0,1,0,13,1,2,0,2,0,0,0,0,2,0,1,2,4.202451303547952,6.80599937002775,0
6510,1,1,1,0,29,1,2,1,0,0,0,0,2,2,0,1,2,4.558602550171757,7.884068098244135,1
5411,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,3.0469005601283903,6.925300458197886,0
330,1,0,1,0,61,1,2,1,2,0,2,2,2,0,0,0,0,4.609162207257629,8.690246934389275,0
2852,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,3,3.044522437723423,5.62293388679288,0
1725,0,0,1,1,41,1,0,0,2,2,0,2,2,2,2,0,2,4.375127892982725,8.047973255003038,0
35,0,0,0,1,43,1,2,2,1,1,1,1,1,1,2,1,2,3.261935314328648,6.976488116663229,0
6632,0,0,1,1,36,1,2,1,0,2,2,0,2,0,0,1,0,4.5885325448350684,8.148705898429643,1
4670,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,1,2,4.02535169073515,5.83305481036034,0
5908,0,0,0,0,58,1,2,0,2,2,2,2,0,0,1,1,1,4.278054044290903,8.366416812227929,0
2808,1,0,0,0,19,1,0,0,0,0,0,2,2,0,0,1,1,4.13596623691292,6.997778781629726,0
229,1,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,0,3.8480176754522337,6.259390241194085,0
5198,0,0,0,0,39,0,1,0,2,2,0,2,0,0,1,1,0,3.720862499966987,7.39719382086648,0
3439,0,1,0,0,8,1,0,1,0,2,0,0,2,0,0,1,2,4.478472532942134,6.571722945589309,0
2749,0,0,0,1,26,1,2,0,0,0,0,0,0,0,0,1,3,3.9219733362813143,7.144130899065065,0
2121,0,1,0,0,53,1,0,1,0,2,0,0,0,0,0,1,1,4.314817884980432,8.29526140561755,0
413,0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,3,3.005682604407159,7.245940333607025,0
5349,1,0,0,0,1,0,1,0,0,0,0,0,2,2,0,1,3,3.835141961092188,3.835141961092188,1
3102,1,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,3,3.258096538021482,7.320857814219512,0
3795,1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,0,2,4.563827222453709,5.187944309066666,1
963,1,0,0,0,7,0,1,0,2,0,2,0,0,0,1,0,3,3.591817741270805,5.582744146279145,0
2764,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,1,2,3.8188106237059674,6.177113893994611,1
5744,1,0,1,1,59,1,0,0,0,2,2,2,2,2,1,0,1,4.353498551059343,8.42132085363072,0
4259,1,0,1,1,61,1,2,0,0,0,2,2,2,2,2,1,0,4.406719247264253,8.512612717042128,0
270,1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,1,0,4.668614358544626,8.928408402616084,0
2356,0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,0,3,2.9856819377004897,5.530420659233719,0
4311,0,0,1,1,64,1,2,2,1,1,1,1,1,1,1,0,3,3.254242968705492,7.375569012154837,0
2668,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,3.196630215920881,3.196630215920881,1
3577,0,0,0,0,10,1,0,0,0,2,0,2,0,2,1,0,3,4.188138441508461,6.531679055767761,0
1763,0,0,1,1,65,1,0,0,2,2,2,0,0,0,1,0,0,4.132763672126045,8.26232674790608,0
5736,0,0,1,0,62,1,2,1,2,2,2,2,2,2,2,0,3,4.74449725120919,8.838174634268944,0
6811,0,0,1,0,55,1,2,0,2,2,2,2,2,2,1,1,2,4.512506501124672,8.500647055990012,0
6953,0,0,1,0,25,1,2,0,0,2,0,0,0,0,0,0,2,4.009149716158869,7.2254814727822945,0
6696,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,3.4242626545931514,3.4242626545931514,1
6182,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,3.927896354584436,3.927896354584436,0
3143,0,0,1,0,59,1,2,1,0,2,0,0,2,2,0,0,2,4.625952725170619,8.706308286450993,1
1015,1,1,1,1,64,1,2,2,1,1,1,1,1,1,2,1,0,3.2347491740244907,7.3457843779635645,0
3597,1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,0,4.564348191467836,8.143590056456818,0
5924,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1,3,3.9444901955656477,5.025852259901116,1
623,1,0,1,0,61,1,2,0,2,0,2,0,0,2,2,1,3,4.2612704335380815,8.349413388938133,0
5900,1,0,0,1,26,0,1,0,0,2,0,0,2,0,1,1,0,3.7123518102990785,6.932203959384447,0
2129,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,4.032469158504013,4.032469158504013,1
6192,0,1,1,0,1,1,2,1,0,2,0,0,2,0,0,1,2,4.517431271680085,4.517431271680085,1
6768,1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,1,4.646791860678911,8.86437925801575,0
2165,1,1,1,0,2,1,2,1,0,0,0,0,2,0,0,1,3,4.4756308146331065,5.058472623510416,1
2826,0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,4.55650501400681,8.832113414313877,0
5048,0,0,1,0,71,0,1,0,0,0,2,2,0,2,2,1,2,3.8722421354163012,8.090892522719935,0
5293,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,3.070375816549757,7.133974096813275,0
473,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,3.027715319407042,4.227563406008323,0
6754,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,4.26549281841793,4.26549281841793,0
6427,1,0,1,1,72,1,2,0,2,2,2,2,0,2,2,0,1,4.406719247264253,8.657129031713755,0
3282,1,0,1,1,21,1,2,0,2,0,0,0,2,2,1,1,0,4.3425058765115985,7.346493963853227,0
5467,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,3.246490991901174,7.501938111389494,0
2482,0,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,0,4.605670061029742,7.990864683196767,1
3220,0,1,0,0,69,1,2,1,2,0,2,2,2,2,2,0,1,4.711779921046349,8.9184561495127,0
6884,0,0,1,0,64,1,2,0,2,0,2,2,2,2,2,1,1,4.454347296253507,8.609845296212608,0
6040,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,1,3.0325462466767075,5.690021559406164,0
5216,0,0,0,0,4,1,2,2,1,1,1,1,1,1,1,0,2,3.214867803470662,4.590056548178043,0
6506,0,0,0,0,52,1,2,1,2,2,0,2,2,2,1,1,1,4.720728526622364,8.685660891838289,1
3894,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,1,3,4.027135812528651,4.73926392046879,1
4448,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,3.0421386463681466,3.0421386463681466,0
3381,1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,3,3.263849190510932,6.169192234891709,0
6102,0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,3,4.0100567456995115,4.6313251434649425,0
3851,0,0,1,0,19,1,0,0,0,2,0,0,0,2,0,1,3,4.107589788972121,7.031608741149134,0
6901,0,0,0,0,40,1,2,1,0,0,0,0,0,2,0,0,0,4.440884991680235,8.16997340624826,0
3936,0,1,1,1,66,1,2,1,0,2,2,0,2,2,1,1,2,4.662495252607361,8.83818188860976,0
848,1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,0,3,4.334672938290411,7.359913115082284,0
2951,1,0,0,0,8,1,0,0,0,2,0,2,2,0,0,1,2,4.214347354616797,6.2575717978543075,0
2689,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,1,4.705015520957808,8.96902012082905,0
